AMPPID,Ingredient
10057411000001107,desmopressin
10058111000001101,codeine
10058111000001101,ibuprofen
10058611000001109,misoprostol
10058611000001109,diclofenac sodium
10058911000001103,eleutherococcus
10059811000001101,protirelin
10060011000001108,tramadol
10060211000001103,vinblastine
10060411000001104,lidocaine
10060611000001101,erythromycin ethyl succinate
10060811000001102,erythromycin ethyl succinate
10061011000001104,erythromycin ethyl succinate
10061311000001101,fish oil
10061411000001108,fish oil
10061711000001102,isopropyl alcohol
10061811000001105,erythromycin
10062311000001105,ferric chloride
10062611000001100,bismuth subnitrate
10062811000001101,aminophylline
10063111000001102,aspirin
10063311000001100,aspirin
10065111000001101,diltiazem
10065311000001104,diltiazem
10065511000001105,lithium citrate
10065711000001100,fluoxetine
10066011000001106,morphine
10066411000001102,morphine
10066611000001104,ketoconazole
10067111000001105,aciclovir
10067411000001100,aciclovir
10067711000001106,aciclovir
10068811000001104,borax
10068911000001109,borax
10069111000001104,activated charcoal
10069411000001109,morphine
10069711000001103,morphine
10069911000001101,morphine
10070611000001109,ranitidine
10070911000001103,sodium oxybate
10071511000001103,phenol
10071711000001108,phenol
10071911000001105,phenol
10072411000001107,temozolomide
10072511000001106,esmolol
10072611000001105,esmolol
10072911000001104,tramadol
10073111000001108,salmeterol
10073411000001103,phenobarbital sodium
10073611000001100,phenobarbital sodium
10073811000001101,phenobarbital sodium
10074011000001109,budesonide
10074511000001101,budesonide
10074811000001103,budesonide
10075011000001108,chlorphenamine
10093111000001100,galsulfase
10093411000001105,insulin glulisine
10095211000001105,adrenaline
10095411000001109,adrenaline
10095811000001106,adrenaline
10096211000001104,glucosamine hydrochloride
10096311000001107,glucosamine hydrochloride
10096511000001101,cefuroxime
10096611000001102,formaldehyde
10096711000001106,glucose
10096911000001108,glucose
10121911000001101,clozapine
10122211000001103,clozapine
10127611000001103,fish oil
10127711000001107,rotigotine
10127911000001109,rotigotine
10128011000001106,polymyxin b
10128011000001106,bacitracin
10128411000001102,rotigotine
10128511000001103,rotigotine
10129011000001101,rotigotine
10129111000001100,rotigotine
10129611000001108,rotigotine
10129711000001104,rotigotine
10130911000001106,griseofulvin
10131311000001100,glucosamine sulfate
10131411000001107,griseofulvin
10131511000001106,glucosamine sulfate
10131711000001101,lansoprazole
10131911000001104,lansoprazole
10132211000001101,levofolinic acid
10132511000001103,drotrecogin alfa
10133711000001100,fish oil
10133811000001108,fish oil
10134211000001105,mebeverine
10134311000001102,liquid paraffin
10134311000001102,white soft paraffin
10134511000001108,pholcodine
10134711000001103,pizotifen
10135311000001103,water
10135711000001104,water
10136111000001106,water
10136411000001101,sodium hyaluronate
10136911000001109,ascorbic acid
10137011000001108,ascorbic acid
10137111000001109,ascorbic acid
10137511000001100,glucosamine sulfate
10137611000001101,pyridoxine
10137811000001102,pyridoxine
10137911000001107,pyridoxine
10138211000001104,glucosamine sulfate
10138411000001100,testosterone
10138611000001102,testosterone
10138811000001103,fenofibrate micronised
10139011000001104,warfarin
10139211000001109,warfarin
10139411000001108,warfarin
10139711000001102,glucosamine sulfate
10139911000001100,erythromycin
10140211000001101,daptomycin
10140611000001104,cod liver oil
10143811000001107,nicotine
10144011000001104,nicotine
10144211000001109,nicotine
10144411000001108,nicotine
10144511000001107,nicotine
10144711000001102,nicotine
10144811000001105,nicotine
10145011000001100,nicotine
10145111000001104,nicotine
10145811000001106,nicotine
10146011000001109,primaquine
10146711000001106,methyl salicylate
10146711000001106,diethyl phthalate
10147011000001107,chlorhexidine
10147211000001102,loperamide
10148611000001101,urokinase
10149411000001107,urokinase
10149811000001109,urokinase
10150211000001103,urokinase
10150611000001101,potassium canrenoate
10151111000001103,fish oil
10151211000001109,fish oil
10151511000001107,acetarsol
10151811000001105,acetarsol
10152211000001102,lemon balm
10152211000001102,valerian
10152511000001104,taraxacum
10152511000001104,frangula bark
10152911000001106,benzathine benzylpenicillin
10153611000001105,benzathine benzylpenicillin
10153811000001109,benzathine benzylpenicillin
10154011000001101,urokinase
10154611000001108,sildenafil
10154811000001107,benzathine benzylpenicillin
10155011000001102,glimepiride
10155211000001107,glimepiride
10155411000001106,glimepiride
10155611000001109,glimepiride
10155911000001103,adrenaline
10155911000001103,bupivacaine
10156311000001109,adrenaline
10156311000001109,bupivacaine
10157711000001106,adrenaline
10157711000001106,bupivacaine
10158111000001106,adrenaline
10158111000001106,bupivacaine
10158711000001107,l-methionine
10158811000001104,l-methionine
10159311000001102,sodium chloride
10159711000001103,sodium chloride
10160711000001102,sodium chloride
10161011000001108,sodium chloride
10162011000001100,carbidopa
10162011000001100,levodopa
10162211000001105,naloxone
10162311000001102,metformin
10162711000001103,acetarsol
10162911000001101,acetarsol
10163711000001106,ivermectin
10163811000001103,ivermectin
10164011000001106,witch hazel
10165211000001100,acetylcysteine
10165311000001108,acetylcysteine
10165911000001109,acetylcysteine
10166011000001101,acetylcysteine
10166111000001100,acetylcysteine
10168111000001101,sesame oil
10168311000001104,gabapentin
10170911000001109,tamsulosin
10185211000001103,carbamazepine
10185311000001106,carbamazepine
10185511000001100,hypromellose
10185711000001105,diphenhydramine
10186711000001102,flucloxacillin
10186911000001100,tamsulosin
10187111000001100,tamsulosin
10187411000001105,botulinum toxin type a
10188211000001105,ceftazidime
10188411000001109,ceftazidime
10188611000001107,ceftazidime
10188811000001106,tamsulosin
10189011000001105,tamsulosin
10189211000001100,nifedipine
10189411000001101,nifedipine
10191611000001103,chloramphenicol
10191911000001109,cetrimide
10191911000001109,witch hazel
10192711000001100,aciclovir
10193011000001106,thalidomide
10193411000001102,thalidomide
10193911000001105,thalidomide
10194011000001108,thalidomide
10194511000001100,thalidomide
10194611000001101,thalidomide
10194811000001102,tamsulosin
10195011000001107,codeine
10195011000001107,ibuprofen
10195211000001102,fish oil
10196711000001101,sulfasalazine
10197711000001103,lamotrigine
10197911000001101,lamotrigine
10198111000001103,lamotrigine
10198311000001101,meloxicam
10198511000001107,meloxicam
10198811000001105,lercanidipine
10199311000001107,levofloxacin
10204811000001102,lamotrigine
10205311000001105,lamotrigine
10213411000001104,baclofen
10213711000001105,furosemide
10214111000001106,furosemide
10214611000001103,furosemide
10219511000001103,amoxicillin
10219511000001103,clavulanic acid
10219711000001108,amoxicillin
10219711000001108,clavulanic acid
10220911000001106,botulinum toxin type a
10221111000001102,crisantaspase
10221211000001108,liquid paraffin light
10221211000001108,white soft paraffin
10221611000001105,betacarotene
10222011000001106,citric acid
10222011000001106,sodium citrate
10222011000001106,glucose
10228211000001104,tramadol
10228411000001100,tramadol
10228611000001102,tramadol
10228711000001106,diclofenac sodium
10228811000001103,paracetamol
10228811000001103,codeine phosphate
10229011000001104,paracetamol
10229011000001104,codeine phosphate
10229811000001105,betacarotene
10230011000001105,betacarotene
10232011000001109,nicotine
10232211000001104,nicotine
10238311000001105,cytomegalovirus immunoglobulin
10238811000001101,ferucarbotran
10239211000001107,ferucarbotran
10239711000001100,ibuprofen lysine
10240211000001104,cod liver oil
10240311000001107,cod liver oil
10241011000001100,ginkgo biloba
10241411000001109,bisoprolol
10241611000001107,bisoprolol
10242911000001107,sulfasalazine
10247211000001100,oxaliplatin
10247611000001103,oxaliplatin
10247811000001104,calcium pantothenate
10248011000001106,sodium chloride
10250311000001109,insulin glargine
10256511000001101,ethosuximide
10257011000001107,carbetocin
10257511000001104,disodium phosphate
10257511000001104,potassium dihydrogen phosphate
10258311000001106,aspirin
10261611000001104,hydrochlorothiazide
10261611000001104,olmesartan
10261911000001105,hydrochlorothiazide
10261911000001105,olmesartan
10264811000001103,clobetasol
10266611000001106,pseudoephedrine
10267311000001103,midazolam
10267611000001108,midazolam
10268411000001109,ibandronic acid
10268811000001106,senna
10269811000001104,ciprofloxacin
10269911000001109,ciprofloxacin
10270011000001108,indapamide
10271311000001101,dorzolamide
10271511000001107,baclofen
10271711000001102,budesonide
10271911000001100,cefuroxime
10272111000001108,furosemide
10272311000001105,furosemide
10272511000001104,furosemide
10272711000001109,glimepiride
10273011000001103,glimepiride
10273111000001102,budesonide
10273311000001100,budesonide
10273511000001106,tamsulosin
10273711000001101,budesonide
10273911000001104,glimepiride
10274111000001100,glimepiride
10274411000001105,glimepiride
10274611000001108,glimepiride
10274711000001104,budesonide
10274811000001107,sulfasalazine
10275011000001102,tamsulosin
10275211000001107,paracetamol
10275411000001106,promazine
10275611000001109,promazine
10276111000001107,ketoprofen
10276211000001101,ketoprofen
10276411000001102,medroxyprogesterone
10276511000001103,colestyramine
10276711000001108,estradiol
10276911000001105,estradiol
10277211000001104,norethisterone
10277211000001104,estradiol
10277711000001106,cetirizine
10278011000001105,dacarbazine
10281711000001106,dacarbazine
10282611000001108,fish oil
10282711000001104,fish oil
10283411000001101,ceftazidime
10284011000001107,dl-methionine
10284511000001104,felodipine
10284711000001109,felodipine
10284911000001106,alendronic acid
10285111000001107,alendronic acid
10285311000001109,amiodarone
10285511000001103,bisoprolol
10285911000001105,bisoprolol
10286011000001102,lamotrigine
10286111000001101,amiodarone
10286411000001106,lamotrigine
10286511000001105,diazepam
10286611000001109,diazepam
10286911000001103,amlodipine
10287211000001109,lamotrigine
10287311000001101,amlodipine
10287411000001108,fluconazole
10287711000001102,lamotrigine
10287811000001105,aspirin
10288211000001108,fluconazole
10288311000001100,azathioprine
10288411000001107,terbinafine
10288711000001101,bisoprolol
10288811000001109,lansoprazole
10289111000001109,bisoprolol
10289211000001103,fluconazole
10289411000001104,fluconazole
10289611000001101,lansoprazole
10289711000001105,carvedilol
10289911000001107,carvedilol
10290111000001103,lisinopril
10290311000001101,carvedilol
10290611000001106,lisinopril
10290711000001102,carvedilol
10291111000001109,tramadol
10291211000001103,cefaclor
10291311000001106,lisinopril
10291511000001100,cefaclor
10291811000001102,tizanidine
10291911000001107,lisinopril
10292111000001104,tizanidine
10292411000001109,dantron
10292411000001109,docusate sodium
10292511000001108,terbinafine
10292911000001101,terazosin
10293011000001109,ampicillin
10293011000001109,flucloxacillin
10293111000001105,metformin
10293211000001104,metformin
10293411000001100,terazosin
10293711000001106,domperidone
10293811000001103,metformin
10293911000001108,domperidone
10294111000001107,metformin
10294211000001101,terazosin
10294411000001102,sodium bicarbonate
10294611000001104,fosinopril
10295011000001105,fosinopril
10295111000001106,simvastatin
10295211000001100,sertraline
10295511000001102,sertraline
10295611000001103,simvastatin
10295811000001104,simvastatin
10296011000001101,simvastatin
10296211000001106,sertraline
10296411000001105,sertraline
10296611000001108,ramipril
10296811000001107,ramipril
10297011000001103,simvastatin
10297211000001108,ramipril
10297611000001105,ramipril
10297711000001101,simvastatin
10297911000001104,terbinafine
10298211000001107,pravastatin
10298311000001104,gabapentin
10298611000001109,gabapentin
10298711000001100,pravastatin
10299011000001107,gabapentin
10299111000001108,pravastatin
10299311000001105,ketoconazole
10299511000001104,paracetamol
10299711000001109,lamotrigine
10300011000001105,lamotrigine
10300111000001106,omeprazole
10300311000001108,lamotrigine
10300611000001103,omeprazole
10300711000001107,lamotrigine
10300911000001109,omeprazole
10301111000001100,nabumetone
10301311000001103,moxonidine
10301511000001109,moxonidine
10301711000001104,moxonidine
10301911000001102,mirtazapine
